Profile Data:
Time                    	UTC Time               	P                  	T    	 	Hu           	Ws   	Wd 	Geopot	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]              	[°C] 	 	[%]          	[m/s]	[°]	[m]   	[°C]
1426                    	16:56:37               	409.9              	-20.2	 	30           	14.1 	262	7342  	-32.2
1428                    	16:56:39               	409.3              	-20.3	 	30           	14.2 	261	7353  	-32.2
1430                    	16:56:41               	408.7              	-20.3	 	30           	14.3 	261	7364  	-32.2
1432                    	16:56:43               	408.1              	-20.4	 	30           	14.4 	261	7374  	-32.3
1434                    	16:56:45               	407.6              	-20.5	 	30           	14.5 	260	7385  	-32.3
1436                    	16:56:47               	407.0              	-20.6	 	30           	14.5 	260	7395  	-32.4
1438                    	16:56:49               	406.4              	-20.7	 	31           	14.5 	260	7406  	-32.4
1440                    	16:56:51               	405.8              	-20.8	 	31           	14.5 	260	7416  	-32.5
1442                    	16:56:53               	405.3              	-20.9	 	31           	14.5 	260	7427  	-32.5
1444                    	16:56:55               	404.7              	-21.0	 	31           	14.5 	259	7437  	-32.6
1446                    	16:56:57               	404.1              	-21.0	 	31           	14.5 	259	7448  	-32.7
1448                    	16:56:59               	403.5              	-21.1	 	31           	14.5 	259	7458  	-32.7
1450                    	16:57:01               	403.0              	-21.2	 	31           	14.4 	259	7468  	-32.8
1452                    	16:57:03               	402.4              	-21.3	 	31           	14.4 	259	7479  	-32.9
1454                    	16:57:05               	401.9              	-21.4	 	31           	14.3 	258	7488  	-33.0
1456                    	16:57:07               	401.4              	-21.4	 	31           	14.3 	258	7498  	-33.1
1458                    	16:57:09               	400.8              	-21.5	 	31           	14.3 	258	7508  	-33.1
1460                    	16:57:11               	400.3              	-21.6	 	31           	14.2 	258	7518  	-33.2
1462                    	16:57:13               	399.7              	-21.7	 	31           	14.2 	258	7529  	-33.3
1464                    	16:57:15               	399.1              	-21.7	 	31           	14.2 	257	7539  	-33.4
1466                    	16:57:17               	398.6              	-21.8	 	31           	14.3 	257	7549  	-33.4
1468                    	16:57:19               	398.0              	-21.9	 	31           	14.4 	257	7559  	-33.4
1470                    	16:57:21               	397.5              	-22.0	 	31           	14.4 	257	7569  	-33.5
1472                    	16:57:23               	397.0              	-22.0	 	31           	14.5 	257	7579  	-33.6
1474                    	16:57:25               	396.4              	-22.1	 	31           	14.5 	257	7589  	-33.7
1476                    	16:57:27               	395.9              	-22.1	 	30           	14.6 	257	7598  	-33.8
1478                    	16:57:29               	395.4              	-22.2	 	30           	14.6 	258	7608  	-33.9
1480                    	16:57:31               	394.9              	-22.2	 	30           	14.7 	258	7618  	-34.0
1482                    	16:57:33               	394.3              	-22.3	 	29           	14.8 	258	7628  	-34.2
1484                    	16:57:35               	393.8              	-22.3	 	29           	14.9 	258	7638  	-34.3
1486                    	16:57:37               	393.2              	-22.4	 	29           	15.0 	259	7648  	-34.5
1488                    	16:57:39               	392.7              	-22.4	 	28           	15.0 	259	7658  	-34.6
1490                    	16:57:41               	392.2              	-22.5	 	28           	15.0 	259	7668  	-34.8
1492                    	16:57:43               	391.6              	-22.5	 	28           	15.1 	259	7678  	-35.0
1494                    	16:57:45               	391.1              	-22.6	 	27           	15.1 	259	7688  	-35.1
1496                    	16:57:47               	390.6              	-22.7	 	27           	15.2 	259	7698  	-35.3
1498                    	16:57:49               	390.1              	-22.7	 	27           	15.2 	259	7707  	-35.5
1500                    	16:57:51               	389.5              	-22.8	 	27           	15.2 	258	7717  	-35.6
1502                    	16:57:53               	389.0              	-22.9	 	27           	15.2 	258	7728  	-35.7
1504                    	16:57:55               	388.5              	-23.0	 	26           	15.2 	258	7738  	-35.8
1506                    	16:57:57               	387.9              	-23.0	 	26           	15.3 	257	7748  	-35.9
1508                    	16:57:59               	387.4              	-23.1	 	26           	15.3 	257	7758  	-36.0
1510                    	16:58:01               	387.0              	-23.2	 	26           	15.4 	256	7767  	-36.1
1512                    	16:58:03               	386.5              	-23.3	 	26           	15.5 	256	7776  	-36.2
1514                    	16:58:05               	386.0              	-23.4	 	26           	15.5 	256	7785  	-36.3
1516                    	16:58:07               	385.5              	-23.4	 	26           	15.6 	256	7794  	-36.4
1518                    	16:58:09               	385.0              	-23.5	 	26           	15.6 	255	7803  	-36.5
1520                    	16:58:11               	384.5              	-23.6	 	26           	15.7 	255	7812  	-36.6
1522                    	16:58:13               	384.1              	-23.7	 	26           	15.8 	255	7821  	-36.7
1524                    	16:58:15               	383.6              	-23.8	 	26           	15.9 	255	7831  	-36.8
1526                    	16:58:17               	383.1              	-23.9	 	26           	15.9 	255	7839  	-36.8
1528                    	16:58:19               	382.7              	-24.0	 	26           	15.9 	255	7848  	-36.9
1530                    	16:58:21               	382.2              	-24.0	 	26           	15.9 	255	7857  	-36.9
1532                    	16:58:23               	381.7              	-24.1	 	26           	16.0 	255	7866  	-37.0
1534                    	16:58:25               	381.3              	-24.2	 	26           	15.9 	255	7874  	-37.0
1536                    	16:58:27               	380.9              	-24.3	 	26           	16.0 	256	7883  	-37.1
1538                    	16:58:29               	380.4              	-24.3	 	26           	16.0 	255	7891  	-37.2
1540                    	16:58:31               	380.0              	-24.4	 	26           	16.0 	255	7899  	-37.3
1542                    	16:58:33               	379.5              	-24.5	 	26           	16.0 	255	7908  	-37.5
1544                    	16:58:35               	379.1              	-24.5	 	25           	16.1 	255	7916  	-37.6
1546                    	16:58:37               	378.7              	-24.6	 	25           	16.2 	256	7924  	-37.7
1548                    	16:58:39               	378.2              	-24.6	 	25           	16.3 	256	7933  	-37.9
1550                    	16:58:41               	377.8              	-24.7	 	25           	16.4 	256	7941  	-38.1
1552                    	16:58:43               	377.4              	-24.8	 	24           	16.4 	256	7949  	-38.2
1554                    	16:58:45               	377.0              	-24.8	 	24           	16.5 	256	7957  	-38.4
1556                    	16:58:47               	376.6              	-24.9	 	24           	16.6 	256	7965  	-38.6
1558                    	16:58:49               	376.1              	-24.9	 	23           	16.7 	256	7973  	-38.8
1560                    	16:58:51               	375.7              	-25.0	 	23           	16.8 	256	7981  	-39.0
1562                    	16:58:53               	375.3              	-25.1	 	22           	16.9 	257	7989  	-39.2
1564                    	16:58:55               	374.9              	-25.1	 	22           	17.0 	257	7998  	-39.4
1566                    	16:58:57               	374.5              	-25.2	 	22           	17.0 	257	8005  	-39.6
1568                    	16:58:59               	374.1              	-25.2	 	21           	17.0 	257	8013  	-39.9
